10000  0.000774053
20000  0.00166229
30000  0.00261938
40000  0.00359101
50000  0.00466955
60000  0.00562151
70000  0.00671331
80000  0.00772172
90000  0.00879769
100000  0.00994423
110000  0.0111284
120000  0.0121697
130000  0.0133535
140000  0.0148362
150000  0.0157103
160000  0.0168513
170000  0.0182963
180000  0.019956
190000  0.0207339
200000  0.0216628
210000  0.0229329
220000  0.0241808
230000  0.0256626
240000  0.0266471
250000  0.0281717
260000  0.0298832
270000  0.0302428
280000  0.0326253
290000  0.0328656
300000  0.0339852
310000  0.0359045
320000  0.0367654
330000  0.0384504
340000  0.0391958
350000  0.0404291
360000  0.0417625
370000  0.0446766
380000  0.0443657
390000  0.045587
400000  0.0470975
410000  0.048209
420000  0.0502036
430000  0.0511974
440000  0.0527661
450000  0.057247
460000  0.0551011
470000  0.0599164
480000  0.057918
490000  0.0590881
500000  0.0606841
510000  0.061769
520000  0.0633257
530000  0.0646403
540000  0.0657843
550000  0.066989
560000  0.0683994
570000  0.0707181
580000  0.0712356
590000  0.0724664
600000  0.0738207
610000  0.0762567
620000  0.0763794
630000  0.0777043
640000  0.0791279
650000  0.0810926
660000  0.0819829
670000  0.0833164
680000  0.084776
690000  0.0860418
700000  0.0892163
710000  0.0898642
720000  0.0910736
730000  0.0920897
740000  0.104908
750000  0.0945927
760000  0.0963008
770000  0.0978151
780000  0.0993885
790000  0.100636
800000  0.101848
810000  0.104368
820000  0.105727
830000  0.107311
840000  0.11181
850000  0.112096
860000  0.110132
870000  0.112098
880000  0.113552
890000  0.117514
900000  0.116997
910000  0.119621
920000  0.119563
930000  0.120804
940000  0.122422
950000  0.12511
960000  0.126846
970000  0.126552
980000  0.129192
990000  0.129509
1000000  0.131246
