10000  0.000545686
20000  0.0011568
30000  0.00180769
40000  0.00247654
50000  0.00313898
60000  0.00378046
70000  0.00448096
80000  0.00538844
90000  0.00588708
100000  0.00650804
110000  0.00729962
120000  0.00808864
130000  0.00857531
140000  0.00935407
150000  0.0101983
160000  0.0108196
170000  0.0114243
180000  0.0122655
190000  0.0131739
200000  0.0137461
210000  0.0143752
220000  0.0149311
230000  0.0156115
240000  0.0168983
250000  0.0173285
260000  0.0183057
270000  0.0185157
280000  0.0190917
290000  0.0198406
300000  0.0210504
310000  0.02144
320000  0.0220665
330000  0.0228299
340000  0.0237258
350000  0.0235368
360000  0.024437
370000  0.025321
380000  0.0267938
390000  0.0262028
400000  0.0272266
410000  0.0276187
420000  0.0282726
430000  0.0292301
440000  0.0295274
450000  0.0303857
460000  0.0314582
470000  0.0312521
480000  0.0319278
490000  0.0330564
500000  0.0332351
510000  0.0339959
520000  0.0350753
530000  0.0347417
540000  0.0366769
550000  0.0367025
560000  0.0371084
570000  0.0379919
580000  0.0386107
590000  0.0384136
600000  0.0412904
610000  0.0402739
620000  0.040527
630000  0.0411861
640000  0.0415731
650000  0.0435612
660000  0.0425114
670000  0.0434928
680000  0.0441394
690000  0.0449652
700000  0.0448587
710000  0.0460027
720000  0.0482304
730000  0.0473267
740000  0.0475756
750000  0.0553234
760000  0.0486302
770000  0.0491913
780000  0.051481
790000  0.0505128
800000  0.0509319
810000  0.0515597
820000  0.0517213
830000  0.0539387
840000  0.0523966
850000  0.0533395
860000  0.0535482
870000  0.0563421
880000  0.0557558
890000  0.0552088
900000  0.0555125
910000  0.0562313
920000  0.0574831
930000  0.057182
940000  0.0592998
950000  0.0582486
960000  0.0578068
970000  0.059204
980000  0.0614256
990000  0.0603535
1000000  0.060188
