1  0
2  0
3  0
4  0
5  0
6  4.27654e-007
7  0
8  0
9  4.27654e-007
10  4.27654e-007
11  8.55308e-007
12  1.28296e-006
13  1.71062e-006
14  2.99358e-006
15  2.99358e-006
16  4.70419e-006
17  6.41481e-006
18  8.98073e-006
19  1.32573e-005
20  3.50676e-005
21  3.16464e-005
22  5.26014e-005
23  8.42478e-005
24  0.000159087
25  0.000314753
26  0.000597005
27  0.000587169
28  0.000880539
29  0.00174697
30  0.00226485
31  0.0036496
32  0.00573698
33  0.00950589
34  0.0144521
35  0.0254501
36  0.0660212
37  0.12076
38  0.183219
39  0.300655
40  0.451566
41  0.466982
42  0.727702
43  1.21544
44  1.89118
45  3.13058
