10000  0.15329
11000  0.176274
12000  0.187928
13000  0.235167
14000  0.274301
15000  0.301945
16000  0.365477
17000  0.400714
18000  0.45032
19000  0.513338
20000  0.560899
21000  0.631135
22000  0.684321
23000  0.748402
24000  0.817284
25000  0.881505
26000  0.938341
27000  1.03086
28000  1.08925
29000  1.19026
30000  1.29302
31000  1.35629
32000  1.44067
33000  1.55654
34000  1.60714
35000  1.73663
36000  1.85554
37000  1.929
38000  2.04253
39000  2.10879
40000  2.23104
41000  2.39515
42000  2.48551
43000  2.62504
44000  2.69969
45000  2.86097
46000  2.94395
47000  3.1375
48000  3.20807
49000  3.33956
50000  3.47197
51000  3.70671
52000  3.83062
53000  3.89336
54000  4.1445
55000  4.38852
56000  4.46384
57000  4.63524
58000  4.78913
59000  4.99179
60000  5.01544
61000  5.2093
62000  5.48512
63000  5.66951
64000  5.85045
65000  5.99519
66000  6.10961
67000  6.28383
68000  6.55856
69000  6.66574
70000  6.90331
71000  7.12525
72000  7.29662
73000  7.40726
74000  7.60163
75000  7.8186
76000  8.08321
77000  8.41888
78000  8.50174
79000  8.73474
80000  8.94705
81000  9.25905
82000  9.33725
83000  9.60252
84000  9.97543
85000  10.083
86000  10.3222
87000  10.571
88000  10.9157
89000  11.0504
90000  11.5099
91000  11.7435
92000  11.8852
93000  12.2756
94000  12.321
95000  12.715
96000  12.8867
97000  13.4621
98000  13.4573
99000  13.6422
100000  14.0295
