10000  0.00112644
20000  0.00249023
30000  0.00430904
40000  0.00517803
50000  0.00648109
60000  0.00786926
70000  0.0092741
80000  0.0107418
90000  0.0120513
100000  0.0137833
110000  0.014976
120000  0.0170099
130000  0.0177553
140000  0.0195053
150000  0.0212163
160000  0.0221379
170000  0.023453
180000  0.0253043
190000  0.0262665
200000  0.0277851
210000  0.0292233
220000  0.0306346
230000  0.032435
240000  0.0337569
250000  0.0349479
260000  0.037294
270000  0.0382391
280000  0.03946
290000  0.0406464
300000  0.0415731
310000  0.0433303
320000  0.045026
330000  0.0468289
340000  0.0475936
350000  0.049131
360000  0.0504465
370000  0.0517299
380000  0.0527956
390000  0.0541572
400000  0.0563348
410000  0.0568373
420000  0.058657
430000  0.0604172
440000  0.0611335
450000  0.0627402
460000  0.064243
470000  0.0648276
480000  0.0655512
490000  0.067967
500000  0.0687637
510000  0.0699616
520000  0.0714451
530000  0.0723813
540000  0.0737827
550000  0.0753488
560000  0.0757422
570000  0.0782311
580000  0.0794812
590000  0.0803177
600000  0.0820997
610000  0.0828515
620000  0.0856595
630000  0.0854606
640000  0.0866063
650000  0.0874693
660000  0.087838
670000  0.0903816
680000  0.0911523
690000  0.0932499
700000  0.0928064
710000  0.0951081
720000  0.0968405
730000  0.0961734
740000  0.100992
750000  0.105833
760000  0.100015
770000  0.101933
780000  0.102186
790000  0.104217
800000  0.103151
810000  0.104161
820000  0.105076
830000  0.106874
840000  0.108678
850000  0.109201
860000  0.110755
870000  0.110755
880000  0.112468
890000  0.113181
900000  0.111499
910000  0.117947
920000  0.114746
930000  0.117393
940000  0.117688
950000  0.116795
960000  0.119127
970000  0.119667
980000  0.120023
990000  0.121382
1000000  0.120414
