10000  0
11000  0
12000  0
13000  0.00519643
14000  0
15000  0.00688897
16000  0.0052138
17000  0.00520143
18000  0.005262
19000  0.00637603
20000  0
21000  0.00521353
22000  0.00520757
23000  0.0052144
24000  0.0073779
25000  0.00520727
26000  0.0052084
27000  0.0052071
28000  0.00520783
29000  0.0104225
30000  0.00520783
31000  0.0052077
32000  0.00521367
33000  0.00520713
34000  0.0052074
35000  0.0052084
36000  0.0104152
37000  0.0072111
38000  0.00532643
39000  0.00520827
40000  0.0104164
41000  0.00520897
42000  0.0115843
43000  0.0067159
44000  0.0104227
45000  0.0104211
46000  0.0125841
47000  0.0104162
48000  0.0122533
49000  0.0104162
50000  0.0109234
51000  0.0104165
52000  0.0125924
53000  0.0156256
54000  0.0124252
55000  0.0104217
56000  0.0073786
57000  0.0104162
58000  0.0120909
59000  0.0104164
60000  0.0104174
61000  0.0125874
62000  0.0104165
63000  0.0110847
64000  0.0125805
65000  0.0104228
66000  0.0156265
67000  0.0125917
68000  0.0178139
69000  0.0169719
70000  0.0156312
71000  0.015631
72000  0.0156311
73000  0.0178109
74000  0.0178063
75000  0.017795
76000  0.017799
77000  0.0177944
78000  0.0178022
79000  0.0177937
80000  0.0177333
81000  0.0231732
82000  0.0177837
83000  0.0230084
84000  0.0208346
85000  0.0230095
86000  0.017789
87000  0.020981
88000  0.0177935
89000  0.023002
90000  0.0208621
91000  0.0230159
92000  0.0228507
93000  0.0208338
94000  0.0282181
95000  0.0230134
96000  0.0280464
97000  0.0283633
98000  0.0282112
99000  0.0229992
100000  0.0282121
