10000  0.000753526
20000  0.00164989
30000  0.00277676
40000  0.00354311
50000  0.00448865
60000  0.00554966
70000  0.00650632
80000  0.00763191
90000  0.00872585
100000  0.00968807
110000  0.0112623
120000  0.0118798
130000  0.0131679
140000  0.0146065
150000  0.0158698
160000  0.0171536
170000  0.0176493
180000  0.0191657
190000  0.0199826
200000  0.0211907
210000  0.0224929
220000  0.0236929
230000  0.0246641
240000  0.0259996
250000  0.0272963
260000  0.0285091
270000  0.0301043
280000  0.0308437
290000  0.0325295
300000  0.0331573
310000  0.0354773
320000  0.0358481
330000  0.0380154
340000  0.0382087
350000  0.039478
360000  0.0410069
370000  0.042126
380000  0.0449391
390000  0.0449524
400000  0.0462127
410000  0.047452
420000  0.0505132
430000  0.0513232
440000  0.0525907
450000  0.0544356
460000  0.0558619
470000  0.0564379
480000  0.0567826
490000  0.0579334
500000  0.0604557
510000  0.0603941
520000  0.0615381
530000  0.0635887
540000  0.0654392
550000  0.0654396
560000  0.0667268
570000  0.0683083
580000  0.071594
590000  0.0709657
600000  0.0729
610000  0.0742591
620000  0.075028
630000  0.0765825
640000  0.0776666
650000  0.0798494
660000  0.0806807
670000  0.083209
680000  0.0849329
690000  0.0850774
700000  0.0865811
710000  0.0878102
720000  0.0883849
730000  0.0898877
740000  0.103788
750000  0.093666
760000  0.0952304
770000  0.0954989
780000  0.100782
790000  0.0983895
800000  0.0995736
810000  0.102177
820000  0.107096
830000  0.104752
840000  0.10582
850000  0.110836
860000  0.108062
870000  0.110386
880000  0.111174
890000  0.113708
900000  0.117926
910000  0.119895
920000  0.11785
930000  0.119587
940000  0.122389
950000  0.122922
960000  0.122959
970000  0.123783
980000  0.125908
990000  0.127735
1000000  0.129883
