10000  0.00290676
20000  0.00343962
30000  0.00554154
40000  0.00756862
50000  0.00975307
60000  0.0119256
70000  0.0141913
80000  0.0162684
90000  0.0184357
100000  0.0204949
110000  0.0233901
120000  0.0256284
130000  0.0275063
140000  0.0305003
150000  0.0324747
160000  0.0352353
170000  0.0491763
180000  0.040879
190000  0.0439504
200000  0.0455588
210000  0.0473237
220000  0.0505149
230000  0.0526104
240000  0.0563755
250000  0.057729
260000  0.0603355
270000  0.0635925
280000  0.0673444
290000  0.0675073
300000  0.0714592
310000  0.0730963
320000  0.0757413
330000  0.0789872
340000  0.0804062
350000  0.0841871
360000  0.0870968
370000  0.0887467
380000  0.09168
390000  0.093654
400000  0.0982569
410000  0.0988509
420000  0.103316
430000  0.105013
440000  0.10812
450000  0.11197
460000  0.132485
470000  0.117403
480000  0.120646
490000  0.121851
500000  0.124914
510000  0.126741
520000  0.129732
530000  0.132943
540000  0.1351
550000  0.13917
560000  0.14374
570000  0.144559
580000  0.147507
590000  0.150136
600000  0.151884
610000  0.159079
620000  0.160925
630000  0.161685
640000  0.164958
650000  0.168146
660000  0.170368
670000  0.174347
680000  0.179545
690000  0.180155
700000  0.183856
710000  0.183544
720000  0.191895
730000  0.189928
740000  0.208653
750000  0.198576
760000  0.199556
770000  0.206273
780000  0.211328
790000  0.211646
800000  0.212179
810000  0.216841
820000  0.21938
830000  0.224447
840000  0.223985
850000  0.229979
860000  0.231363
870000  0.235994
880000  0.237961
890000  0.243749
900000  0.242845
910000  0.249289
920000  0.252002
930000  0.255945
940000  0.275884
950000  0.263637
960000  0.265572
970000  0.267338
980000  0.27069
990000  0.275147
1000000  0.277478
