10000 0.00191233
20000 0.00414987
30000 0.00570423
40000 0.00954517
50000 0.0117625
60000 0.0115313
70000 0.0150167
80000 0.02221
90000 0.0235055
100000 0.029827
110000 0.026894
120000 0.0278404
130000 0.0283757
140000 0.0511018
150000 0.0437972
160000 0.0456081
170000 0.0466743
180000 0.0532612
190000 0.0493324
200000 0.05167
210000 0.044814
220000 0.0472495
230000 0.0488347
240000 0.0517756
250000 0.0562088
260000 0.0646407
270000 0.078548
280000 0.0765357
290000 0.0842317
300000 0.0869731
310000 0.0775083
320000 0.10142
330000 0.0852345
340000 0.111661
350000 0.115461
360000 0.0912686
370000 0.147899
380000 0.104423
390000 0.125751
400000 0.13496
410000 0.103044
420000 0.10142
430000 0.117541
440000 0.102667
450000 0.0990279
460000 0.113719
470000 0.110559
480000 0.148765
490000 0.156822
500000 0.139392
510000 0.134904
520000 0.126258
530000 0.12914
540000 0.138055
550000 0.176158
560000 0.132856
570000 0.139869
580000 0.153724
590000 0.143371
600000 0.149575
610000 0.182118
620000 0.156528
630000 0.157958
640000 0.16296
650000 0.166756
660000 0.194839
670000 0.194225
680000 0.188949
690000 0.20462
700000 0.195482
710000 0.196779
720000 0.207989
730000 0.239586
740000 0.258426
750000 0.221218
760000 0.224297
770000 0.228554
780000 0.219592
790000 0.240824
800000 0.21589
810000 0.21842
820000 0.191942
830000 0.278408
840000 0.22024
850000 0.235667
860000 0.255254
870000 0.284299
880000 0.308791
890000 0.230401
900000 0.216892
910000 0.247863
920000 0.27323
930000 0.266326
940000 0.27629
950000 0.293062
960000 0.26004
970000 0.264661
980000 0.287832
990000 0.268638
1000000 0.278608
