10000 0.000667749
20000 0.00130237
30000 0.00238606
40000 0.00280161
50000 0.00366934
60000 0.00432656
70000 0.00850969
80000 0.00701901
90000 0.00684566
100000 0.00769211
110000 0.0139365
120000 0.00934804
130000 0.0116624
140000 0.0109144
150000 0.0160531
160000 0.0127764
170000 0.018142
180000 0.0156303
190000 0.0193335
200000 0.0179562
210000 0.0221128
220000 0.0178433
230000 0.0225165
240000 0.0194587
250000 0.0254679
260000 0.0228544
270000 0.0288775
280000 0.0230462
290000 0.0304378
300000 0.0253381
310000 0.0308023
320000 0.0286811
330000 0.0295402
340000 0.0285043
350000 0.0318664
360000 0.0348184
370000 0.0359832
380000 0.0375649
390000 0.0369952
400000 0.0394927
410000 0.0378688
420000 0.0392929
430000 0.0406513
440000 0.0410137
450000 0.0412439
460000 0.0432255
470000 0.0446196
480000 0.0454786
490000 0.0466926
500000 0.0473245
510000 0.0481288
520000 0.0495173
530000 0.0527485
540000 0.0548063
550000 0.0531412
560000 0.0531439
570000 0.0548495
580000 0.055435
590000 0.0564455
600000 0.0581765
610000 0.059677
620000 0.0594819
630000 0.0605183
640000 0.0623764
650000 0.062606
660000 0.0641032
670000 0.0651578
680000 0.0663013
690000 0.0658832
700000 0.0665638
710000 0.0675456
720000 0.0688417
730000 0.0692852
740000 0.0711265
750000 0.0719968
760000 0.0730069
770000 0.0773734
780000 0.0760052
790000 0.0768235
800000 0.0785258
810000 0.078741
820000 0.0790078
830000 0.0802402
840000 0.0808541
850000 0.0811951
860000 0.083643
870000 0.0863698
880000 0.0842215
890000 0.0839679
900000 0.0849911
910000 0.0861183
920000 0.0872042
930000 0.0886894
940000 0.0896747
950000 0.0896796
960000 0.0905134
970000 0.0939526
980000 0.0948662
990000 0.0950042
1000000 0.0961054
