10000  0.000469564
20000  0.00100499
30000  0.0015866
40000  0.00216478
50000  0.00277205
60000  0.00335323
70000  0.00395451
80000  0.00463448
90000  0.00519386
100000  0.00580455
110000  0.00653541
120000  0.00715508
130000  0.00769777
140000  0.00871045
150000  0.00932414
160000  0.00979541
170000  0.0103642
180000  0.0114846
190000  0.0118849
200000  0.0122596
210000  0.0131234
220000  0.0140146
230000  0.0144034
240000  0.0151052
250000  0.0158001
260000  0.0161863
270000  0.0170326
280000  0.017589
290000  0.018295
300000  0.0193672
310000  0.0202443
320000  0.0203439
330000  0.020834
340000  0.0212009
350000  0.0218925
360000  0.0227187
370000  0.023497
380000  0.0248467
390000  0.0245345
400000  0.02585
410000  0.0259479
420000  0.0265111
430000  0.0271932
440000  0.0278646
450000  0.029051
460000  0.0302403
470000  0.0303142
480000  0.0301744
490000  0.0309395
500000  0.031607
510000  0.0330119
520000  0.0331757
530000  0.0328968
540000  0.0338274
550000  0.0349338
560000  0.0355137
570000  0.0365242
580000  0.0379149
590000  0.0368013
600000  0.0383182
610000  0.0388609
620000  0.0394434
630000  0.0411544
640000  0.0399339
650000  0.0410928
660000  0.0407623
670000  0.0417386
680000  0.0427453
690000  0.0434513
700000  0.0444709
710000  0.0444358
720000  0.045221
730000  0.0452308
740000  0.0457547
750000  0.0512316
760000  0.0473165
770000  0.0476402
780000  0.048717
790000  0.0488851
800000  0.0506248
810000  0.04992
820000  0.0502493
830000  0.052314
840000  0.0514138
850000  0.0525595
860000  0.0531531
870000  0.0543813
880000  0.0553795
890000  0.0543839
900000  0.0555381
910000  0.0566226
920000  0.0571747
930000  0.0564225
940000  0.0579552
950000  0.0574724
960000  0.0584851
970000  0.0586574
980000  0.0598023
990000  0.0602021
1000000  0.0604125
