1 2e-07
2 2.32e-07
3 2.84e-07
4 3.71e-07
5 6.33e-07
6 7.92e-07
7 1.15e-06
8 1.752e-06
9 3.251e-06
10 6.126e-06
11 1.0756e-05
12 2.0675e-05
13 0.000369225
14 7.9114e-05
15 0.000162083
16 0.000366698
17 0.000646313
18 0.00129118
19 0.00295606
20 0.00520874
21 0.0152546
22 0.0205329
23 0.0457191
24 0.0899172
25 0.175977
